,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,s2_id,gs_id,title,year,citation,citation_influential,authors,venue,abstract,gs_citation,yearly_citation,yearly_citation_greater_than_median_9,genders,organizations,prev_citations,prev_num_papers,title_length,number_in_title,humor_probability,question_in_abstract,number_in_abstract,outlier_score,Task Proposal,SOTA Results,"Github, publicly available",New Resource (dataset),Data Efficiency Less Computational Resources,abstract_ratio_passive,abstract_comma_count,abstract_num_sent,abstract_num_word,abstract_num_types,abstract_MATTR_density,abstract_ttr,abstract_difficult_word_ratio,abstract_avg_num_syllable,abstract_flesch_readability
26224,26224,26224,26224,26224,26228,26228,93435529,3068009461128308013,"PM2.5 pollution episode and its contributors from 2011 to 2013 in urban Shanghai, China",2015.0,48,1,"[{'authorId': '49528986', 'name': 'H. Wang'}, {'authorId': '48812682', 'name': 'L. Qiao'}, {'authorId': '37242333', 'name': 'S. Lou'}, {'authorId': '1702828', 'name': 'Min Zhou'}, {'authorId': '108798227', 'name': 'Jianmin Chen'}, {'authorId': '2144293337', 'name': 'Qiyuan Wang'}, {'authorId': '40205835', 'name': 'S. Tao'}, {'authorId': '49751274', 'name': 'Chang-hong Chen'}, {'authorId': '11637583', 'name': 'Hai-ying Huang'}, {'authorId': '2145681142', 'name': 'Linghao Li'}, {'authorId': '66932867', 'name': 'Cheng Huang'}]",,"Abstract Shanghai has suffered from severe fine particle (PM 2.5 ) pollution in recent years. The characterization and formation mechanism of PM 2.5 pollution episodes were investigated in the present study based on 3-year on-line measurements of PM 2.5 chemical compositions with the temporal resolution of 1 h from 2011 to 2013 in Shanghai. Pollution episodes with PM 2.5 mass higher than 75 μg/m 3 occurred ∼1400 h annually, which inserted the annual extra PM 2.5 mass of 14 μg/m 3 into the level of 33 μg/m 3 without pollution episodes taken into account. Three kinds of typical episodes were identified as biomass burning events, suspended dust events, and fireworks events, which extra contributed ∼1.5 μg/m 3 relative to PM 2.5 mass of clean periods. Most of pollution episodes were attributed to multiple and complex mechanisms, characterized by high contribution of the secondary inorganic components (e.g. nitrate, sulfate and ammonium) and carbonaceous matters, which dominated the monthly variations of PM 2.5 mass. During the complex episodes, the increasing contribution of nitrate mass concentration to PM 2.5 burden was observed. The present study highlighted the necessity to pay more attention to the secondary pollution. The reduction of precursor gases emissions was essential to mediate the severe PM 2.5 pollution in Shanghai megacity.",47.0,5.875,False,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","[None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None]",15,1,5.307507822667368e-05,-1,1,0.07729147,0.6672595739364624,0.6218684315681458,0.4860627055168152,0.4138778448104858,0.4139876067638397,1.0,26.0,8.0,210.0,117,89.78260869565217,0.6960352422907489,0.2951541850220264,1.907488986784141,18.7669317180617
59792,59792,59792,59792,59792,59801,59801,19756914,13212110861781803532,ESTIMATING CHEMICAL PROPERTIES OF FLORIDA SOILS USING SPECTRAL REFLECTANCE,2003.0,64,6,"[{'authorId': '144832957', 'name': 'W. Lee'}, {'authorId': '2107799034', 'name': 'J. Sanchez'}, {'authorId': '5295886', 'name': 'R. Mylavarapu'}, {'authorId': '86947420', 'name': 'J. Choe'}]",,"This study was conducted to develop fundamental relationships between soil properties from three representative 
Florida soil orders and their spectral characteristics. The ultimate goal of this work is to develop a real–time soil property 
sensor for use in effective farm management. A total of 270 samples collected from the three representative soil orders (Alfisol, 
Entisol, and Ultisol) in Florida were used for analysis. Soil samples were obtained from 0 to 15 cm depth at 15 sampling points 
within three specific fields of 2.0 ha each of the three soil orders at six different times of the year, assuring a wide range of 
sample variability in sampling times and locations. Reflectance of the soil samples was measured in the range of 400 to 
2498 nm with a 2 nm increment, and the corresponding nutrient content (P, K, Ca, and Mg) along with pH and soil organic 
matter content was measured for each of the samples. Partial least squares analysis was used to build prediction models with 
a calibration data set of 180 randomly chosen samples. The remaining 90 samples were used to validate the models. The 
prediction models for measured soil chemical properties for the three soil orders yielded R2 values of 0.24 to 0.88. This result 
could be useful in the development of a soil nutrient sensor for site–specific crop management.",89.0,4.45,False,"['-', '-', '-', '-']","['Professor of Agricultural and Biological Engineeing, University of Florida', None, None, None]","[106, None, None, None]","[199, None, None, None]",9,-1,0.99990971960985,-1,1,0.048938245,0.5046064853668213,0.5899997353553772,0.5001440644264221,0.6351574659347534,0.5485159158706665,0.3636363636363636,1.818181818181818,1.7272727272727273,20.09090909090909,117,90.70388349514565,0.6504424778761062,0.2123893805309734,1.761061946902655,32.880159292035415
84326,84326,84326,84326,84326,84337,84337,721429,10619843391570236883,Riffled Independence for Ranked Data,2009.0,26,1,"[{'authorId': '2124972354', 'name': 'Jonathan Huang'}, {'authorId': '1730156', 'name': 'Carlos Guestrin'}]",NIPS,"Representing distributions over permutations can be a daunting task due to the fact that the number of permutations of n objects scales factorially in n. One recent way that has been used to reduce storage complexity has been to exploit probabilistic independence, but as we argue, full independence assumptions impose strong sparsity constraints on distributions and are unsuitable for modeling rankings. We identify a novel class of independence structures, called riffled independence, which encompasses a more expressive family of distributions while retaining many of the properties necessary for performing efficient inference and reducing sample complexity. In riffled independence, one draws two permutations independently, then performs the riffle shuffle, common in card games, to combine the two permutations to form a single permutation. In ranking, riffled independence corresponds to ranking disjoint sets of objects independently, then interleaving those rankings. We provide a formal introduction and present algorithms for using riffled independence within Fourier-theoretic frameworks which have been explored by a number of recent papers.",33.0,2.357142857142857,False,"['M', 'M']","[None, None]","[None, None]","[None, None]",5,-1,5.184565910712868e-05,-1,-1,0.08256004,0.6704258918762207,0.5501342415809631,0.5849982500076294,0.654525876045227,0.395296186208725,1.0,16.0,6.0,163.0,105,91.90972222222224,0.6341463414634146,0.3048780487804878,2.1280487804878048,-0.8059268292682589
31544,31544,31544,31544,31544,31548,31548,64409201,6871598844568495623,Adaptive Security Schemes based on Context and Trust for Ubiquitous Computing Environment: A Comprehensive Survey,2017.0,4,0,"[{'authorId': '9620115', 'name': 'G. Jagadamba'}, {'authorId': '145860657', 'name': 'B. Babu'}]",,"Objectives: To present the principle of working of some of the widely used adaptive security schemes in the domain of ubiquitous computing. Methods/Statistical Analysis: The main focus of the study includes analysis of the security schemes with respect to the use of security parameters such as context and trust. Many security schemes applied for various applications are considered and evaluated by considering the security credentials such as access control, privacy, and context-awareness. The study finds context and trust as essential to develop adaptive and accurate security framework. Findings: The paper identified different taxonomies built for trust, context, policy and adaptive security. It pointed many solutions to couple with the security issues like access control, and authentication that are more appropriate to the today’s world. It also discussed many security and implementation credentials with a review summary and suggested the findings could be used to propose adaptive security frameworks which can offer the required level of security. Application/Improvements: The proposed framework can be used to applications built in the Ubiquitous Computing Environment (UCE) such as Ubiquitous-healthcare, U-learning, U-smart campus, and so on.",10.0,1.6666666666666667,False,"['-', '-']","[None, 'Professor of Computer Science, RVCE, Bengaluru']","[None, 132]","[None, 38]",16,-1,7.28275252463942e-05,-1,-1,0.040411025,0.5658897757530212,0.6369995474815369,0.5334441065788269,0.4007095396518707,0.4654759764671325,1.0,28.0,12.0,181.0,101,88.57142857142857,0.6170212765957447,0.3297872340425531,2.117021276595745,4.796000000000021
9756,9756,9756,9756,9756,9756,9756,8011534,5624005980790301985,A Multi-channel Symbol Timing Recovery Architecture for 10GBASE-T System,2007.0,1,0,"[{'authorId': '37773115', 'name': 'Ying-Ren Chien'}, {'authorId': '30896288', 'name': 'Jan-Hwa Lee'}, {'authorId': '1703752', 'name': 'H. Tsao'}, {'authorId': '2275011', 'name': 'W. Mao'}]",The 9th International Conference on Advanced Communication Technology,"A traditional symbol timing recovery architecture that used in 100BASE-T and 1000BASE-T is multi-phase selection based phase-locked loop (MPS-PLL). In 10GBASE-T system, the echo (ECHO) interference suppression requirement is much higher and hence the ECHO canceller is more sensitive to the timing jitter as well than that of 1000BASE-T system. Hence, the MPS-PLL architecture is difficult to implement in 10GBASE-T system. In this paper, we propose a hybrid symbol timing recovery (STR) architecture, which comprises a phase-locked loop (PLL) block accompanies three delay-locked loop (DLL) blocks as a four-channel STR system, and the corresponding finite state machine (FSM) control block that are suitable for 100BASE-T system. Finally, the complete simulation results, which include automatic gain control loop adaption, frequency offset estimation and correction, PLL phase and frequency recovery, DLL phase recovery, timing tracking, decision feedback equalizer training, echo canceller training and near end crosstalk canceller training in the training mode, show that the proposed four-channel STR architecture is practical.",1.0,0.0625,False,"['-', '-', '-', '-']","['Professor, Dept. of Electrical Engineering, National Ilan University', None, None, None]","[None, None, None, None]","[1, None, None, None]",9,1,0.0001172856034607,-1,1,0.121827856,0.6892027854919434,0.6444383859634399,0.3912793397903442,0.4129061698913574,0.4247369170188904,0.0,45.0,5.0,159.0,92,89.44444444444444,0.7052023121387283,0.2658959537572254,1.9884393063583807,6.336034682080936
47310,47310,47310,47310,47310,47318,47318,110137577,12786555909001119119,Impacts of Distributed Wind Generation on Distribution Networks,2010.0,2,0,"[{'authorId': '6220095', 'name': 'N. K. Roy'}, {'authorId': '143869165', 'name': 'H. Pota'}, {'authorId': '31243218', 'name': 'M. Mahmud'}, {'authorId': '145729607', 'name': 'Md. Jahangir Hossain'}]",,This paper analyses the impacts of distributed wind generation on distribution networks of power systems. The analysis is done over a test distribution system representative of the Kumamoto area in Japan. The detailed mathematical modelling of the system is also presented. The power losses at various nodes of the system as well as in the whole system with and without the integration of wind generator are presented. This paper also provides simulation results showing the effects of higher and lower penetration of distributed wind generation on voltage dynamics in a faulted system.,3.0,0.2307692307692307,False,"['-', '-', '-', '-']","[None, None, None, None]","[None, None, None, None]","[None, None, None, None]",8,-1,0.0009057334333783,-1,-1,0.055666286,0.4214389622211456,0.6584829092025757,0.6615543365478516,0.3791056275367737,0.5259649157524109,1.0,5.0,5.0,92.0,55,85.41666666666667,0.5978260869565217,0.25,2.010869565217391,18.039434782608737
42943,42943,42943,42943,42943,42950,42950,15042772,"J Kamps, M Marx, C Monz, M de Rijke",Exploiting structure for information retrieval,2002.0,3,0,"[{'authorId': '1753628', 'name': 'J. Kamps'}, {'authorId': '1885599', 'name': 'M. Marx'}, {'authorId': '1696402', 'name': 'Christof Monz'}, {'authorId': '1696030', 'name': 'M. de Rijke'}]",,"Structured elements are pervasive in digital libraries, product catalogs, scientific data collections and on the Internet. One of our research aims is to investigate the ways in which the additional structure of a collection can be brought to bear on retrieval effectiveness. This paper reports on our experiments on the use of manually assigned keywords in domain specific collections; on the use of URL and link structure on the Internet; and on the use of XML-structure in annotated scientific collections.",3.0,0.1428571428571428,False,"['M', 'M', 'M', 'M']","[None, None, 'Professor of Computer Science, University of Amsterdam', None]","[None, None, 31, None]","[None, None, 31, None]",5,-1,5.69410268348324e-05,-1,-1,0.14571305,0.4684879779815674,0.5658054947853088,0.4488059878349304,0.4699656367301941,0.3097676634788513,0.0,8.0,3.0,80.0,50,85.90163934426229,0.5432098765432098,0.3209876543209876,1.8888888888888888,19.934500000000043
32109,32109,32109,32109,32109,32113,32113,234796027,13417618445579713573,Generative Text using Classical Nondeterminism,2020.0,0,0,"[{'authorId': '1796560', 'name': 'I. Horswill'}]",AIIDE Workshops,"Many recent generative text systems combine a context-free grammar base with some set of extensions such as tagging or inline JavaScript. We argue that the restriction to CFGs is unnecessary and that the standard pattern-directed, nondeterministic control structures common to Prolog, definite-clause grammars, and many HTNs, support a superset of these capabilities while still being simple to implement. We describe Step, a generative text system for Unity games based on higher-order HTNs that so far as we can determine from published descriptions, generalizes this previous work. We then describe syntactic extensions to make Step more natural as a text-authoring language. Finally, we discuss how Step and similar systems can be implemented very compactly in modern mainstream programming languages.",1.0,0.3333333333333333,False,['M'],['Northwestern University'],[2011],[125],5,-1,7.031184266914959e-05,-1,-1,0.08794214,0.5706231594085693,0.7421022653579712,0.4235840439796448,0.5005252361297607,0.7047820091247559,1.0,17.0,5.0,118.0,94,96.79611650485435,0.6178861788617886,0.2764227642276423,1.951219512195122,17.807829268292693
21407,21407,21407,21407,21407,21410,21410,17233877,5109160785842459875,On Compatible Star Decompositions of Simple Polygons,1997.0,18,0,"[{'authorId': '1845910', 'name': 'Michal Etzion'}, {'authorId': '145009917', 'name': 'A. Rappoport'}]",IEEE Trans. Vis. Comput. Graph.,"The authors introduce the notion of compatible star decompositions of simple polygons. In general, given two polygons with a correspondence between their vertices, two polygonal decompositions of the two polygons are said to be compatible if there exists a one-to-one mapping between them such that the corresponding pieces are defined by corresponding vertices. For compatible star decompositions, they also require correspondence between star points of the star pieces. Compatible star decompositions have applications in computer animation and shape representation and analysis. They present two algorithms for constructing compatible star decompositions of two simple polygons. The first algorithm is optimal in the number of pieces in the decomposition, providing that such a decomposition exists without adding Steiner vertices. The second algorithm constructs compatible star decompositions with Steiner vertices, which are not minimal in the number of pieces but are asymptotically worst-case optimal in this number and in the number of added Steiner vertices. They prove that some pairs of polygons require /spl Omega/(n/sup 2/) pieces, and that the decompositions computed by the second algorithm possess no more than O(n/sup 2/) pieces. In addition to the contributions regarding compatible star decompositions, the paper also corrects an error in the only previously published polynomial algorithm for constructing a minimal star decomposition of a simple polygon, an error which might lead to a nonminimal decomposition.",24.0,0.9230769230769232,False,"['M', 'M']","[None, 'Associate Professor of Computer Science, The Hebrew University']","[None, 106]","[None, 31]",7,-1,5.649793328376295e-05,-1,1,0.20517528,0.6767278909683228,0.6781654953956604,0.5078814625740051,0.6383002996444702,0.5891467332839966,1.0,24.0,9.0,221.0,103,88.9423076923077,0.5964912280701754,0.293859649122807,2.043859649122807,8.955473684210546
65333,65333,65333,65333,65333,65344,65344,201018353,5040983194251888158,"Neurodevelopmental outcome at 5 years of age after general anaesthesia or awake‐regional anaesthesia in infancy (GAS): An international, multicentre, randomised, controlled equivalence trial",2019.0,19,0,"[{'authorId': '38370715', 'name': 'Ankit Shukla'}, {'authorId': '11825512', 'name': 'Vikas Chowdhary'}]",Acta paediatrica,"Neurotoxicity risks with general anaesthesia administration have been a much‐debated topic in the recent decade. Preclinical stud‐ ies in rodents, rats and monkeys have repeatedly shown acceler‐ ated apoptosis and neuronal cell death in rapidly growing preterm and term brains on exposure to general anaesthetic agents.1‐3 In 2017, FDA issued an advisory statement cautioning that usage of general anaesthesia “for lengthy periods of time or over multiple surgeries or procedures may negatively affect brain development in children younger than 3 years”, leading to medication label warn‐ ings.4 Clinical evidence though remains limited and divided. In some smaller observational cohort studies and case reports, general an‐ aesthesia use has been shown to have no negative effect on be‐ haviour and cognition,5 yet others reported association of general anaesthetic agents with learning disabilities.6‐8 Most cohort studies are hampered with small numbers and varied population as well as variable outcome measures, making their generalisability restricted. This is the first multicentre, randomised controlled equivalence trial comparing the effects of general vs regional anaesthesia on neurodevelopmental outcomes for newborns greater than 26‐week gestation and younger than 60 weeks postmenstrual age, that un‐ derwent inguinal hernia repair. The trial showed strong evidence for equivalence in both primary and secondary outcomes measured at 2 years (interim analysis) and then at the 5‐year follow‐up. A major strength of this study is its size, possible only with mul‐ ticentre collaboration lending strong credibility to the results. Other strengths would be the use of comprehensive analytical techniques such as multiple imputations to account for missing data and loss to follow‐up. The analysis was done on a per‐protocol basis adjusting for gestational age at birth and country, and an intention to treat analysis was also performed on both subsets. The conduct of this trial is elab‐ orate and commendable. A major limitation of the study is that it only reviews a single ex‐ posure of an anaesthetic agent for less than 1 hour in predominantly male infants, whereas all previous preclinical and clinical evidence alludes to a dose‐dependent adverse effect of anaesthetic agents. Thus, the scientific community needs to exercise prudence in ex‐ trapolating these results to infants who are older, require multiple doses and/or multiple neurotropic drugs in the same surgery, mul‐ tiple surgeries requiring repeated anaesthetic exposure as well as prolonged exposure to these agents. It should also be noted that de‐ spite the best efforts of the authors, the sample size of 598 infants was not met for the primary outcome (447 complete assessments at 5 years). A sensitivity analysis might have been reassuring, if full sample size had been attained and results showed minimal change in outcome. The study establishes that single, short‐duration exposure (<60 minutes) to sevoflurane general anaesthesia does not lead to different neurodevelopmental outcomes as assessed by the WPPSI‐ III when compared to awake‐regional anaesthesia for infants under‐ going inguinal hernia repair. Determining the dose‐dependent effect of anaesthesia on neuronal development would require the designing of a thoughtfully constructed trial delineating the complex surgical neonates from those that require uncomplicated surgical procedures.",4.0,1.0,False,"['-', '-']","[None, None]","[None, None]","[None, None]",29,1,0.000129315639546,-1,1,0.08505233,0.5887430906295776,0.5693586468696594,0.4417813718318939,0.5246897339820862,0.3393070995807647,1.0,38.0,20.0,508.0,299,95.33663366336634,0.6438095238095238,0.3085714285714285,2.0228571428571427,1.292785714285742
147,147,147,147,147,147,147,14909316,6624869177289549883,Hyperparameter Optimization Machines,2016.0,13,3,"[{'authorId': '2794970', 'name': 'Martin Wistuba'}, {'authorId': '2385585', 'name': 'N. Schilling'}, {'authorId': '1388781075', 'name': 'L. Schmidt-Thieme'}]",2016 IEEE International Conference on Data Science and Advanced Analytics (DSAA),"Algorithm selection and hyperparameter tuning are omnipresent problems for researchers and practitioners. Hence, it is not surprising that the efforts in automatizing this process using various meta-learning approaches have been increased. Sequential model-based optimization (SMBO) is ne of the most popular frameworks for finding optimal hyperparameter configurations. Originally designed for black-box optimization, researchers have contributed different meta-learning approaches to speed up the optimization process. We create a generalized framework of SMBO and its recent additions which gives access to adaptive hyperparameter transfer learning with simple surrogates (AHT), a new class of hyperparameter optimization strategies. AHT provides less time-overhead for the optimization process by replacing time-and space-consuming transfer surrogate models with simple surrogates that employ adaptive transfer learning. In an empirical comparison on two different meta-data sets, we can show that AHT outperforms various instances of the SMBO framework in the scenarios of hyperparameter tuning and algorithm selection.",22.0,3.142857142857143,False,"['M', 'M', 'M']","['IBM Research', 'Universität Hildesheim', 'University of Hildesheim, Germany']","[None, 70, 6565]","[17, 9, 209]",3,-1,0.999898891854178,-1,-1,0.09664111,0.5460996031761169,0.7116498947143555,0.552994966506958,0.5203211903572083,0.5761353969573975,0.0,23.0,7.0,147.0,96,96.51851851851852,0.6709677419354839,0.3483870967741935,2.212903225806452,-1.6916129032257743
18823,18823,18823,18823,18823,18825,18825,38848556,11327330324077602604,Duality in Multivalued Complementarity Theory by Using Inversions and Scalar Derivatives,2005.0,7,0,"[{'authorId': '2379251', 'name': 'G. Isac'}, {'authorId': '144341285', 'name': 'S. Németh'}]",J. Glob. Optim.,"AbstractWe present in this paper several results related to the study of multivalued complementarity problems. Our results are based on the notions of exceptional family of elements and infinitesimal exceptional family of elements. A duality between these notions and the scalar derivatives are also used. The duality is achieved by using inversions.
",8.0,0.4444444444444444,False,"['-', '-']","[None, 'Mathematician, University of Birmingham, UK']","[None, 108]","[None, 28]",11,-1,7.14190139989638e-05,-1,-1,0.12683749,0.5027116537094116,0.561901330947876,0.4506077468395233,0.3874185681343078,0.5720514059066772,1.0,4.0,4.0,52.0,38,80.78125,0.5769230769230769,0.3269230769230769,2.1923076923076925,8.170769230769253
70821,70821,70821,70821,70821,70832,70832,207901168,15911529847588189394,Recognizing Compressed Videos: Challenges and Promises,2019.0,2,0,"[{'authorId': '2300332', 'name': 'R. Pourreza'}, {'authorId': '3060081', 'name': 'Amir Ghodrati'}, {'authorId': '3000952', 'name': 'A. Habibian'}]",2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW),"This paper studies the effect of quality degradation, caused by lossy video compression, on video recognition. We investigate how the state of the art video enhancement restores the video quality needed for an effective video recognition. Furthermore, we study the impact of various enhancement objectives, namely pixel-level, feature-level, and adversarial, on action recognition performance. Our experiments demonstrate that the models trained on pixel-level loss perform well in terms of visual quality but they hurt the accuracy of action recognition due to over smoothing discriminative features. On the other hand, models trained on perceptual and adversarial loss types not only generate better perceptual quality but also further improve the action recognition performance.",2.0,0.5,False,"['M', 'M', '-']","['Researcher, University of Trento', 'Qualcomm AI Research Netherlands', None]","[195, 753, None]","[29, 14, None]",7,-1,6.68306946021117e-05,-1,-1,0.047657628,0.3754318952560425,0.4818871617317199,0.3866747319698334,0.4839164912700653,0.4910005331039428,0.0,16.0,5.0,111.0,72,90.3191489361702,0.6491228070175439,0.2982456140350877,2.12280701754386,4.712526315789518
2071,2071,2071,2071,2071,2071,2071,53756386,16092922944237124246,Informed Pair Selection for Self-paced Metric Learning in Siamese Neural Networks,2018.0,1,0,"[{'authorId': '143999525', 'name': 'Kyle Martin'}, {'authorId': '1784639', 'name': 'N. Wiratunga'}, {'authorId': '144004005', 'name': 'Stewart Massie'}, {'authorId': '30319313', 'name': 'Jérémie Clos'}]",SGAI Conf.,"Siamese Neural Networks (SNNs) are deep metric learners that use paired instance comparisons to learn similarity. The neural feature maps learnt in this way provide useful representations for classification tasks. Learning in SNNs is not reliant on explicit class knowledge; instead they require knowledge about the relationship between pairs. Though often ignored, we have found that appropriate pair selection is crucial to maximising training efficiency, particularly in scenarios where examples are limited. In this paper, we study the role of informed pair selection and propose a 2-phased strategy of exploration and exploitation. Random sampling provides the needed coverage for exploration, while areas of uncertainty modeled by neighbourhood properties of the pairs drive exploitation. We adopt curriculum learning to organise the ordering of pairs at training time using similarity knowledge as a heuristic for pair sorting. The results of our experimental evaluation show that these strategies are key to optimising training.",4.0,0.8,False,"['M', '-', 'M', '-']","[None, 'Professor of Computer Science, Robert Gordon University', 'Robert Gordon University', None]","[None, 1345, 555, None]","[None, 102, 59, None]",11,-1,7.572842434368025e-05,-1,1,0.11430881,0.6151564717292786,0.6807147860527039,0.4828983545303345,0.5543620586395264,0.4972564280033111,0.0,16.0,8.0,150.0,107,94.8854961832061,0.6423841059602649,0.3112582781456953,2.0596026490066226,13.510615894039743
34736,34736,34736,34736,34736,34741,34741,114104043,3149641215307335510,From Car-Driver-Handovers to Cooperative Interfaces: Visions for Driver–Vehicle Interaction in Automated Driving,2017.0,65,1,"[{'authorId': '2343332', 'name': 'Marcel Walch'}, {'authorId': '46752604', 'name': 'Kristin Mühl'}, {'authorId': '145761006', 'name': 'J. Kraus'}, {'authorId': '46654221', 'name': 'Tanja Stoll'}, {'authorId': '40631537', 'name': 'M. Baumann'}, {'authorId': '2110621754', 'name': 'Michael Weber'}]",,"As long as automated vehicles are not able to handle driving in every possible situation, drivers will still have to take part in the driving task from time to time. Recent research focused on handing over control entirely when automated systems reach their boundaries. Our overview on research in this domain shows that handovers are feasible, however, they are not a satisfactory solution since human factor issues such as reduced situation awareness arise in automated driving. In consequence, we suggest to implement cooperative interfaces to enable automated driving even with imperfect automation. We recommend to consider four basic requirements for driver–vehicle cooperation: mutual predictability, directability, shared situation representation, and calibrated trust in automation. We present research that can be seen as a step towards cooperative interfaces in regard to these requirements. Nevertheless, these systems are only solutions for parts of future cooperative interfaces and interaction concepts. Future design of interaction concepts in automated driving should integrate the cooperative approach in total in order to achieve safe and comfortable automated mobility.",83.0,13.833333333333334,True,"['M', 'F', 'M', 'F', 'M', 'M']","[None, None, None, None, None, None]","[None, None, None, None, None, None]","[None, None, None, None, None, None]",13,-1,5.286816904581116e-05,-1,-1,0.05267249,0.6393581032752991,0.6585731506347656,0.5878131985664368,0.4790401756763458,0.7238281965255737,1.0,17.0,8.0,170.0,112,91.65562913907284,0.631578947368421,0.3333333333333333,2.198830409356725,-0.8055526315789052
61694,61694,61694,61694,61694,61703,61703,2136976,17606949901959864022,Object Class Segmentation using Random Forests,2008.0,246,16,"[{'authorId': '3302320', 'name': 'Florian Schroff'}, {'authorId': '1716777', 'name': 'A. Criminisi'}, {'authorId': '1688869', 'name': 'Andrew Zisserman'}]",BMVC,"This work investigates the use of Random Forests for class based pixel-wise segmentation of images. The contribution of this paper is three-fold. First, we show that apparently quite dissimilar classifiers (such as nearest neighbour matching to texton class histograms) can be mapped onto a Random Forest architecture. Second, based on this insight, we show that the performance of such classifiers can be improved by incorporating the spatial context and discriminative learning that arises naturally in the Random Forest framework. Finally, we show that the ability of Random Forests to combine multiple features leads to a further increase in performance when textons, colour, filterbanks, and HOG features are used simultaneously. The benefit of the multi-feature classifier is demonstrated with extensive experimentation on existing labelled image datasets. The method equals or exceeds the state of the art on these datasets.",283.0,18.866666666666667,True,"['M', 'M', 'M']","['Google Inc.', 'Research Manager at Amazon', 'University of Oxford']","[None, None, None]","[1, 59, 324]",6,-1,5.94408895202268e-05,-1,-1,0.0462921,0.7057770490646362,0.5594140887260437,0.5004609823226929,0.5952365398406982,0.4649044573307037,0.0,19.0,7.0,138.0,94,94.33884297520662,0.5957446808510638,0.2695035460992908,1.9787234042553192,19.43950000000001
64046,64046,64046,64046,64046,64055,64055,141533,2630947318358294745,3D shape recovery from image focus using kernel regression in eigenspace,2010.0,12,0,"[{'authorId': '49725394', 'name': 'M. Mahmood'}, {'authorId': '1756613', 'name': 'T. Choi'}]",Image Vis. Comput.,"Shape from focus (SFF) is one of the optical passive methods for three dimensional (3D) shape recovery of an object from its two dimensional (2D) images. The focus measure plays important role in SFF algorithms. Mostly, conventional focus measures are based on gradient, so their performance is restricted under noisy conditions. Moreover, SFF methods also suffer from loss of focus information due to discreteness. This paper introduces a new SFF method based on principal component analysis (PCA) and kernel regression. The focus values are computed through PCA by considering a sequence of small 3D neighborhood for each object point. We apply unsupervised regression through Nadaraya and Watson Estimate (NWE) on depth values to get a refined 3D shape of the object. It reduces the effect of noise within a small surface area as well as approximates the accurate 3D shape by exploiting the depth dependencies in the neighborhood. Performance of the proposed scheme is investigated in the presence of different types of noises and textured areas. Experimental results demonstrate effectiveness of the proposed approach.",16.0,1.2307692307692308,False,"['-', '-']","['Associate Professor at Koreatech, Korea', 'Professor of Mechatronics, Gwangju Institute of Science and Technology']","[15, 1693]","[19, 222]",11,1,0.0011138390972177,-1,1,0.17306232,0.6218975782394409,0.6217349767684937,0.6893540620803833,0.5152122378349304,0.6656448841094971,1.0,23.0,10.0,174.0,110,93.37662337662336,0.6494252873563219,0.2758620689655172,1.9482758620689653,24.34986206896553
47615,47615,47615,47615,47615,47623,47623,17812805,11617420540335616981,The Design and Analysis of Protocol Sequences for Robust Wireless Accessing,2007.0,1,0,"[{'authorId': '2109521464', 'name': 'C. Chen'}, {'authorId': '145193098', 'name': 'W. Wong'}, {'authorId': '2110792442', 'name': 'Yeqiong Song'}]",IEEE GLOBECOM 2007 - IEEE Global Telecommunications Conference,"In this paper, a family of linear congruence sequences with interesting cross-correlation properties is investigated for potential applications in defining new multiple access protocols for distributed wireless systems. One can show that for any finite subset of the sequences with rate sum not exceeding a certain level, there cannot have enough collisions to completely block any particular user no matter how they are shifted with respect to one another. The user un-suppressibility and service guarantee can be exploited in many applications such as wireless sensor or impulse radio systems. To enhance the system's allowable rate sum while possessing the non-blocking property, new protocol sequences are designed. Besides, the throughput shift-invariant property is obtained.",1.0,0.0625,False,"['-', '-', '-']","['Nokia Bell Labs, DMTS, SMIEEE', None, None]","[10, None, None]","[8, None, None]",11,-1,0.0001760561954261,-1,-1,0.053497344,0.5765753984451294,0.7238414287567139,0.4507145881652832,0.4280462563037872,0.5383795499801636,1.0,13.0,5.0,113.0,88,96.4141414141414,0.6134453781512605,0.3277310924369748,2.0252100840336134,12.56322689075634
